publication_date,report_date,country,province,health_zone,confirmed_cases,probable_cases,confirmed_deaths,total_cases,total_deaths,total_suspected_cases,new_deaths,new_cured,total_cured,new_suspected_cases,old_suspected_cases,confirmed_cases_change,probable_cases_change,total_cases_change,confirmed_deaths_change,total_deaths_change,total_suspected_cases_change,source
2019-06-02,2019-06-01,COD,North Kivu,Mabalako,214,16,154,230,170,19,NA,NA,NA,NA,NA,5,0,5,5,5,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_02juin19
2019-06-02,2019-06-01,COD,North Kivu,Mangurujipa,12,0,6,12,6,18,NA,NA,NA,NA,NA,1,0,1,1,1,7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_02juin19
2019-06-02,2019-06-01,COD,North Kivu,Masereka,38,6,15,44,21,4,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_02juin19
2019-06-02,2019-06-01,COD,North Kivu,Musienene,58,1,25,59,26,15,NA,NA,NA,NA,NA,0,0,0,0,0,-5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_02juin19
2019-06-02,2019-06-01,COD,North Kivu,Mutwanga,5,0,3,5,3,9,NA,NA,NA,NA,NA,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_02juin19
2019-06-02,2019-06-01,COD,North Kivu,Oicha,41,0,20,41,20,10,NA,NA,NA,NA,NA,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_02juin19
2019-06-02,2019-06-01,COD,North Kivu,Vuhovi,85,13,31,98,44,1,NA,NA,NA,NA,NA,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_02juin19
2019-06-02,2019-06-01,COD,Ituri,Bunia,1,0,1,1,1,7,NA,NA,NA,NA,NA,0,0,0,0,0,-8,https://mailchi.mp/sante.gouv.cd/ebola_kivu_02juin19
2019-06-02,2019-06-01,COD,Ituri,Komanda,28,9,10,37,19,9,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_02juin19
2019-06-02,2019-06-01,COD,Ituri,Mambasa,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_02juin19
2019-06-02,2019-06-01,COD,Ituri,Mandima,135,4,82,139,86,13,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_02juin19
2019-06-02,2019-06-01,COD,Ituri,Nyankunde,1,0,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_02juin19
2019-06-02,2019-06-01,COD,Ituri,Rwampara,1,0,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_02juin19
2019-06-02,2019-06-01,COD,Ituri,Tchomia,2,0,2,2,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_02juin19
2019-06-01,2019-05-31,COD,North Kivu,Alimbongo,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,North Kivu,Beni,310,9,178,319,187,89,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,North Kivu,Biena,8,1,8,9,9,35,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,North Kivu,Butembo,223,0,243,223,243,17,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,North Kivu,Goma,0,0,0,0,0,12,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,North Kivu,Kalunguta,105,15,48,120,63,15,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,North Kivu,Katwa,580,16,387,596,403,22,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,North Kivu,Kayina,8,0,5,8,5,6,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,North Kivu,Kyondo,19,2,13,21,15,12,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,North Kivu,Lubero,11,2,2,13,4,13,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,North Kivu,Mabalako,209,16,149,225,165,17,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,North Kivu,Mangurujipa,11,0,5,11,5,11,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,North Kivu,Masereka,38,6,15,44,21,5,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,North Kivu,Musienene,58,1,25,59,26,20,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,North Kivu,Mutwanga,5,0,3,5,3,6,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,North Kivu,Oicha,41,0,20,41,20,6,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,North Kivu,Vuhovi,85,13,31,98,44,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,Ituri,Bunia,1,0,1,1,1,15,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,Ituri,Komanda,28,9,10,37,19,9,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,Ituri,Mambasa,0,0,0,0,0,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,Ituri,Mandima,135,4,82,139,86,13,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,Ituri,Nyankunde,1,0,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,Ituri,Rwampara,1,0,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-06-01,2019-05-31,COD,Ituri,Tchomia,2,0,2,2,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_01juin19
2019-05-31,2019-05-30,COD,North Kivu,Alimbongo,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,North Kivu,Beni,310,9,178,319,187,89,NA,NA,NA,NA,NA,2,0,2,1,1,15,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,North Kivu,Biena,8,1,8,9,9,35,NA,NA,NA,NA,NA,0,0,0,0,0,6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,North Kivu,Butembo,223,0,243,223,243,17,NA,NA,NA,NA,NA,3,0,3,4,4,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,North Kivu,Goma,0,0,0,0,0,12,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,North Kivu,Kalunguta,105,15,48,120,63,15,NA,NA,NA,NA,NA,1,0,1,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,North Kivu,Katwa,580,16,387,596,403,22,NA,NA,NA,NA,NA,4,0,4,0,0,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,North Kivu,Kayina,8,0,5,8,5,6,NA,NA,NA,NA,NA,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,North Kivu,Kyondo,19,2,13,21,15,12,NA,NA,NA,NA,NA,0,0,0,0,0,-5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,North Kivu,Lubero,11,2,2,13,4,13,NA,NA,NA,NA,NA,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,North Kivu,Mabalako,209,16,149,225,165,17,NA,NA,NA,NA,NA,7,0,7,4,4,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,North Kivu,Mangurujipa,11,0,5,11,5,11,NA,NA,NA,NA,NA,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,North Kivu,Masereka,38,6,15,44,21,5,NA,NA,NA,NA,NA,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,North Kivu,Musienene,58,1,25,59,26,20,NA,NA,NA,NA,NA,2,0,2,1,1,6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,North Kivu,Mutwanga,5,0,3,5,3,6,NA,NA,NA,NA,NA,0,0,0,0,0,-13,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,North Kivu,Oicha,41,0,20,41,20,6,NA,NA,NA,NA,NA,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,North Kivu,Vuhovi,85,13,31,98,44,3,NA,NA,NA,NA,NA,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,Ituri,Bunia,1,0,1,1,1,15,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,Ituri,Komanda,28,9,10,37,19,9,NA,NA,NA,NA,NA,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,Ituri,Mambasa,0,0,0,0,0,2,NA,NA,NA,NA,NA,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,Ituri,Mandima,135,4,82,139,86,13,NA,NA,NA,NA,NA,1,0,1,1,1,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,Ituri,Nyankunde,1,0,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,Ituri,Rwampara,1,0,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-31,2019-05-30,COD,Ituri,Tchomia,2,0,2,2,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31mai19
2019-05-30,2019-05-29,COD,North Kivu,Alimbongo,1,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,North Kivu,Beni,308,9,177,317,186,74,NA,NA,NA,NA,NA,2,0,2,2,2,32,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,North Kivu,Biena,8,1,8,9,9,29,NA,NA,NA,NA,NA,0,0,0,-1,-1,14,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,North Kivu,Butembo,220,0,239,220,239,23,NA,NA,NA,NA,NA,0,0,0,3,3,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,North Kivu,Goma,0,0,0,0,0,12,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,North Kivu,Kalunguta,104,15,48,119,63,15,NA,NA,NA,NA,NA,1,0,1,1,1,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,North Kivu,Katwa,576,16,387,592,403,28,NA,NA,NA,NA,NA,3,0,3,1,1,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,North Kivu,Kayina,8,0,5,8,5,4,NA,NA,NA,NA,NA,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,North Kivu,Kyondo,19,2,13,21,15,17,NA,NA,NA,NA,NA,0,0,0,0,0,8,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,North Kivu,Lubero,11,2,2,13,4,11,NA,NA,NA,NA,NA,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,North Kivu,Mabalako,202,16,145,218,161,21,NA,NA,NA,NA,NA,2,0,2,3,3,10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,North Kivu,Mangurujipa,11,0,5,11,5,14,NA,NA,NA,NA,NA,0,0,0,0,0,-7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,North Kivu,Masereka,38,6,15,44,21,4,NA,NA,NA,NA,NA,0,0,0,0,0,-5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,North Kivu,Musienene,56,1,24,57,25,14,NA,NA,NA,NA,NA,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,North Kivu,Mutwanga,5,0,3,5,3,19,NA,NA,NA,NA,NA,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,North Kivu,Oicha,41,0,20,41,20,10,NA,NA,NA,NA,NA,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,North Kivu,Vuhovi,85,13,31,98,44,2,NA,NA,NA,NA,NA,1,0,1,1,1,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,Ituri,Bunia,1,0,1,1,1,16,NA,NA,NA,NA,NA,0,0,0,0,0,6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,Ituri,Komanda,28,9,10,37,19,13,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,Ituri,Mambasa,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,Ituri,Mandima,134,4,81,138,85,14,NA,NA,NA,NA,NA,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,Ituri,Nyankunde,1,0,1,1,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,Ituri,Rwampara,1,0,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-30,2019-05-29,COD,Ituri,Tchomia,2,0,2,2,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30mai19
2019-05-29,2019-05-28,COD,North Kivu,Alimbongo,1,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,North Kivu,Beni,306,9,175,315,184,42,NA,NA,NA,NA,NA,1,0,1,0,0,9,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,North Kivu,Biena,8,1,9,9,10,15,NA,NA,NA,NA,NA,0,0,0,0,0,-27,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,North Kivu,Butembo,220,0,236,220,236,22,NA,NA,NA,NA,NA,3,0,3,3,3,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,North Kivu,Goma,0,0,0,0,0,12,NA,NA,NA,NA,NA,0,0,0,0,0,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,North Kivu,Kalunguta,103,15,47,118,62,17,NA,NA,NA,NA,NA,2,0,2,1,1,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,North Kivu,Katwa,573,16,386,589,402,34,NA,NA,NA,NA,NA,1,0,1,1,1,11,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,North Kivu,Kayina,8,0,5,8,5,6,NA,NA,NA,NA,NA,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,North Kivu,Kyondo,19,2,13,21,15,9,NA,NA,NA,NA,NA,0,0,0,0,0,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,North Kivu,Lubero,11,2,2,13,4,9,NA,NA,NA,NA,NA,0,0,0,0,0,-7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,North Kivu,Mabalako,200,16,142,216,158,11,NA,NA,NA,NA,NA,6,0,6,5,5,-54,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,North Kivu,Mangurujipa,11,0,5,11,5,21,NA,NA,NA,NA,NA,0,0,0,0,0,10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,North Kivu,Masereka,38,6,15,44,21,9,NA,NA,NA,NA,NA,1,0,1,1,1,7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,North Kivu,Musienene,56,1,24,57,25,18,NA,NA,NA,NA,NA,1,0,1,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,North Kivu,Mutwanga,5,0,3,5,3,21,NA,NA,NA,NA,NA,0,0,0,0,0,-14,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,North Kivu,Oicha,41,0,20,41,20,9,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,North Kivu,Vuhovi,84,13,30,97,43,4,NA,NA,NA,NA,NA,1,0,1,1,1,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,Ituri,Bunia,1,0,1,1,1,10,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,Ituri,Komanda,28,9,10,37,19,13,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,Ituri,Mambasa,0,0,0,0,0,2,NA,NA,NA,NA,NA,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,Ituri,Mandima,134,4,81,138,85,12,NA,NA,NA,NA,NA,3,0,3,3,3,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,Ituri,Nyankunde,1,0,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,Ituri,Rwampara,1,0,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-29,2019-05-28,COD,Ituri,Tchomia,2,0,2,2,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29mai19
2019-05-28,2019-05-27,COD,North Kivu,Alimbongo,1,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,North Kivu,Beni,305,9,175,314,184,33,NA,NA,NA,NA,NA,-1,0,-1,0,0,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,North Kivu,Biena,8,1,9,9,10,42,NA,NA,NA,NA,NA,0,0,0,0,0,16,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,North Kivu,Butembo,217,0,233,217,233,24,NA,NA,NA,NA,NA,4,-3,1,3,0,12,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,North Kivu,Goma,0,0,0,0,0,18,NA,NA,NA,NA,NA,0,0,0,0,0,11,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,North Kivu,Kalunguta,101,15,46,116,61,19,NA,NA,NA,NA,NA,0,0,0,0,0,8,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,North Kivu,Katwa,572,16,385,588,401,23,NA,NA,NA,NA,NA,1,0,1,1,1,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,North Kivu,Kayina,8,0,5,8,5,10,NA,NA,NA,NA,NA,0,0,0,0,0,7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,North Kivu,Kyondo,19,2,13,21,15,15,NA,NA,NA,NA,NA,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,North Kivu,Lubero,11,2,2,13,4,16,NA,NA,NA,NA,NA,0,0,0,0,0,9,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,North Kivu,Mabalako,194,16,137,210,153,65,NA,NA,NA,NA,NA,3,0,3,2,2,52,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,North Kivu,Mangurujipa,11,0,5,11,5,11,NA,NA,NA,NA,NA,0,0,0,0,0,-5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,North Kivu,Masereka,37,6,14,43,20,2,NA,NA,NA,NA,NA,0,3,3,0,3,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,North Kivu,Musienene,55,1,24,56,25,19,NA,NA,NA,NA,NA,0,0,0,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,North Kivu,Mutwanga,5,0,3,5,3,35,NA,NA,NA,NA,NA,0,0,0,0,0,23,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,North Kivu,Oicha,41,0,20,41,20,9,NA,NA,NA,NA,NA,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,North Kivu,Vuhovi,83,13,29,96,42,4,NA,NA,NA,NA,NA,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,Ituri,Bunia,1,0,1,1,1,11,NA,NA,NA,NA,NA,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,Ituri,Komanda,28,9,10,37,19,13,NA,NA,NA,NA,NA,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,Ituri,Mambasa,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,Ituri,Mandima,131,4,78,135,82,12,NA,NA,NA,NA,NA,-1,0,-1,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,Ituri,Nyankunde,1,0,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,Ituri,Rwampara,1,0,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-28,2019-05-27,COD,Ituri,Tchomia,2,0,2,2,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28mai19
2019-05-27,2019-05-26,COD,North Kivu,Alimbongo,1,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27mai19
2019-05-27,2019-05-26,COD,North Kivu,Beni,306,9,175,315,184,39,NA,NA,NA,NA,NA,1,0,1,1,1,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27mai19
2019-05-27,2019-05-26,COD,North Kivu,Biena,8,1,9,9,10,26,NA,NA,NA,NA,NA,0,0,0,0,0,-20,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27mai19
